1006835900000000000008D4,,,9.78E+11,-32.3,2.1113,866900
1006835900000000000008D4,,,9.78E+11,-32.3,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-32.9,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-32.3,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-33.5,2.1113,866900
1006835900000000000008D4,,,9.78E+11,-33.5,2.1113,866900
1006835900000000000008D4,,,9.78E+11,-32.9,2.1113,866900
1006835900000000000008D4,,,9.78E+11,-31.7,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.964,867500
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-35,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-33.5,0.3928,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
